["port 1",""]
["port 2",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(1000, 3)
198129574981476 0.548817 0.000000
198142683124048 0.543424 0.000000
198155793001190 0.537790 0.000000
198168904613246 0.531922 0.000000
198182017960561 0.525824 0.000000
198195133043478 0.519503 0.000000
198208249862342 0.512964 0.000000
198221368417499 0.506215 0.000000
198234488709293 0.499263 0.000000
198247610738068 0.492113 0.000000
198260734504170 0.484773 0.000000
198273860007944 0.477250 0.000000
198286987249735 0.469552 0.000000
198300116229888 0.461687 0.000000
198313246948748 0.453661 0.000000
198326379406661 0.445484 0.000000
198339513603973 0.437163 0.000000
198352649541029 0.428706 0.000000
198365787218174 0.420122 0.000000
198378926635755 0.411419 0.000000
198392067794117 0.402606 0.000000
198405210693607 0.393692 0.000000
198418355334570 0.384684 0.000000
198431501717352 0.375593 0.000000
198444649842300 0.366428 0.000000
198457799709760 0.357196 0.000000
198470951320079 0.347908 0.000000
198484104673603 0.338573 0.000000
198497259770678 0.329200 0.000000
198510416611652 0.319797 0.000000
198523575196871 0.310376 0.000000
198536735526682 0.300943 0.000000
198549897601431 0.291510 0.000000
198563061421467 0.282086 0.000000
198576226987136 0.272679 0.000000
198589394298786 0.263299 0.000000
198602563356763 0.253955 0.000000
198615734161416 0.244657 0.000000
198628906713091 0.235414 0.000000
198642081012137 0.226234 0.000000
198655257058901 0.217127 0.000000
198668434853731 0.208103 0.000000
198681614396974 0.199169 0.000000
198694795688980 0.190335 0.000000
198707978730095 0.181609 0.000000
198721163520668 0.173001 0.000000
198734350061048 0.164518 0.000000
198747538351582 0.156169 0.000000
198760728392620 0.147962 0.000000
198773920184509 0.139906 0.000000
198787113727598 0.132008 0.000000
198800309022236 0.124276 0.000000
198813506068773 0.116717 0.000000
198826704867556 0.109340 0.000000
198839905418935 0.102152 0.000000
198853107723258 0.095159 0.000000
198866311780876 0.088369 0.000000
198879517592137 0.081788 0.000000
198892725157391 0.075423 0.000000
198905934476987 0.069280 0.000000
198919145551275 0.063365 0.000000
198932358380604 0.057684 0.000000
198945572965324 0.052242 0.000000
198958789305786 0.047046 0.000000
198972007402338 0.042100 0.000000
198985227255331 0.037409 0.000000
198998448865116 0.032977 0.000000
199011672232042 0.028810 0.000000
199024897356459 0.024910 0.000000
199038124238718 0.021283 0.000000
199051352879170 0.017931 0.000000
199064583278165 0.014858 0.000000
199077815436054 0.012068 0.000000
199091049353187 0.009562 0.000000
199104285029916 0.007343 0.000000
199117522466591 0.005413 0.000000
199130761663563 0.003775 0.000000
199144002621184 0.002430 0.000000
199157245339805 0.001379 0.000000
199170489819777 0.000623 0.000000
199183736061452 0.000164 0.000000
199196984065181 0.000000 0.000000
199210233831315 0.000134 0.000000
199223485360207 0.000564 0.000000
199236738652208 0.001290 0.000000
199249993707670 0.002312 0.000000
199263250526946 0.003627 0.000000
199276509110386 0.005236 0.000000
199289769458344 0.007137 0.000000
199303031571171 0.009327 0.000000
199316295449221 0.011804 0.000000
199329561092845 0.014567 0.000000
199342828502396 0.017611 0.000000
199356097678226 0.020935 0.000000
199369368620689 0.024535 0.000000
199382641330137 0.028407 0.000000
199395915806924 0.032548 0.000000
199409192051401 0.036954 0.000000
199422470063923 0.041619 0.000000
199435749844842 0.046540 0.000000
199449031394512 0.051712 0.000000
199462314713286 0.057129 0.000000
199475599801518 0.062786 0.000000
199488886659561 0.068678 0.000000
199502175287769 0.074798 0.000000
199515465686496 0.081142 0.000000
199528757856095 0.087701 0.000000
199542051796921 0.094471 0.000000
199555347509328 0.101444 0.000000
199568644993669 0.108613 0.000000
199581944250299 0.115971 0.000000
199595245279573 0.123512 0.000000
199608548081844 0.131227 0.000000
199621852657468 0.139109 0.000000
199635159006799 0.147150 0.000000
199648467130191 0.155342 0.000000
199661777028000 0.163677 0.000000
199675088700580 0.172147 0.000000
199688402148286 0.180743 0.000000
199701717371474 0.189457 0.000000
199715034370498 0.198281 0.000000
199728353145715 0.207205 0.000000
199741673697479 0.216221 0.000000
199754996026145 0.225320 0.000000
199768320132070 0.234493 0.000000
199781646015609 0.243730 0.000000
199794973677118 0.253023 0.000000
199808303116952 0.262363 0.000000
199821634335468 0.271739 0.000000
199834967333021 0.281144 0.000000
199848302109969 0.290567 0.000000
199861638666666 0.300000 0.000000
("port 1","mode 1",1,"port 2",1,"transmission")
(1000, 3)
187370286250000 1.000000 0.000000
187382009348683 0.999753 0.000000
187393733914403 0.999011 0.000000
187405459947437 0.997777 0.000000
187417187448060 0.996049 0.000000
187428916416546 0.993832 0.000000
187440646853173 0.991126 0.000000
187452378758214 0.987934 0.000000
187464112131947 0.984260 0.000000
187475846974647 0.980107 0.000000
187487583286590 0.975480 0.000000
187499321068052 0.970382 0.000000
187511060319308 0.964819 0.000000
187522801040636 0.958796 0.000000
187534543232310 0.952320 0.000000
187546286894608 0.945396 0.000000
187558032027805 0.938032 0.000000
187569778632178 0.930235 0.000000
187581526708004 0.922012 0.000000
187593276255559 0.913372 0.000000
187605027275119 0.904324 0.000000
187616779766961 0.894875 0.000000
187628533731361 0.885036 0.000000
187640289168598 0.874816 0.000000
187652046078947 0.864226 0.000000
187663804462685 0.853275 0.000000
187675564320090 0.841975 0.000000
187687325651438 0.830337 0.000000
187699088457006 0.818373 0.000000
187710852737073 0.806093 0.000000
187722618491914 0.793511 0.000000
187734385721807 0.780638 0.000000
187746154427031 0.767488 0.000000
187757924607861 0.754074 0.000000
187769696264576 0.740408 0.000000
187781469397454 0.726505 0.000000
187793244006772 0.712377 0.000000
187805020092807 0.698040 0.000000
187816797655838 0.683507 0.000000
187828576696143 0.668792 0.000000
187840357213999 0.653910 0.000000
187852139209684 0.638876 0.000000
187863922683477 0.623705 0.000000
187875707635656 0.608412 0.000000
187887494066499 0.593011 0.000000
187899281976284 0.577518 0.000000
187911071365290 0.561949 0.000000
187922862233795 0.546318 0.000000
187934654582078 0.530642 0.000000
187946448410417 0.514935 0.000000
187958243719091 0.499214 0.000000
187970040508378 0.483493 0.000000
187981838778558 0.467789 0.000000
187993638529910 0.452116 0.000000
188005439762711 0.436491 0.000000
188017242477242 0.420929 0.000000
188029046673782 0.405445 0.000000
188040852352608 0.390054 0.000000
188052659514002 0.374772 0.000000
188064468158241 0.359614 0.000000
188076278285606 0.344595 0.000000
188088089896376 0.329729 0.000000
188099902990830 0.315032 0.000000
188111717569248 0.300517 0.000000
188123533631909 0.286200 0.000000
188135351179094 0.272095 0.000000
188147170211081 0.258214 0.000000
188158990728152 0.244573 0.000000
188170812730585 0.231184 0.000000
188182636218661 0.218062 0.000000
188194461192660 0.205218 0.000000
188206287652862 0.192665 0.000000
188218115599547 0.180417 0.000000
188229945032996 0.168484 0.000000
188241775953488 0.156879 0.000000
188253608361304 0.145614 0.000000
188265442256726 0.134699 0.000000
188277277640032 0.124145 0.000000
188289114511505 0.113963 0.000000
188300952871424 0.104162 0.000000
188312792720070 0.094753 0.000000
188324634057724 0.085745 0.000000
188336476884668 0.077147 0.000000
188348321201182 0.068966 0.000000
188360167007547 0.061212 0.000000
188372014304044 0.053892 0.000000
188383863090954 0.047012 0.000000
188395713368560 0.040581 0.000000
188407565137141 0.034604 0.000000
188419418396980 0.029087 0.000000
188431273148357 0.024036 0.000000
188443129391556 0.019456 0.000000
188454987126856 0.015351 0.000000
188466846354540 0.011725 0.000000
188478707074889 0.008582 0.000000
188490569288186 0.005924 0.000000
188502432994713 0.003756 0.000000
188514298194750 0.002078 0.000000
188526164888581 0.000892 0.000000
188538033076487 0.000200 0.000000
188549902758750 0.000002 0.000000
188561773935654 0.000299 0.000000
188573646607480 0.001090 0.000000
188585520774510 0.002374 0.000000
188597396437027 0.004150 0.000000
188609273595314 0.006417 0.000000
188621152249653 0.009171 0.000000
188633032400327 0.012411 0.000000
188644914047619 0.016134 0.000000
188656797191811 0.020334 0.000000
188668681833186 0.025009 0.000000
188680567972028 0.030154 0.000000
188692455608618 0.035763 0.000000
188704344743242 0.041831 0.000000
188716235376181 0.048353 0.000000
188728127507719 0.055321 0.000000
188740021138139 0.062728 0.000000
188751916267725 0.070568 0.000000
188763812896760 0.078833 0.000000
188775711025527 0.087514 0.000000
188787610654311 0.096603 0.000000
188799511783395 0.106091 0.000000
188811414413062 0.115969 0.000000
188823318543597 0.126226 0.000000
188835224175283 0.136853 0.000000
188847131308405 0.147839 0.000000
188859039943246 0.159173 0.000000
188870950080090 0.170845 0.000000
188882861719223 0.182841 0.000000
188894774860927 0.195152 0.000000
188906689505487 0.207764 0.000000
188918605653188 0.220664 0.000000
188930523304314 0.233841 0.000000
188942442459150 0.247282 0.000000
188954363117981 0.260972 0.000000
188966285281090 0.274898 0.000000
188978208948763 0.289047 0.000000
188990134121284 0.303405 0.000000
189002060798939 0.317957 0.000000
189013988982013 0.332689 0.000000
189025918670790 0.347587 0.000000
189037849865555 0.362635 0.000000
189049782566595 0.377819 0.000000
189061716774193 0.393124 0.000000
189073652488636 0.408534 0.000000
189085589710208 0.424035 0.000000
189097528439196 0.439612 0.000000
189109468675885 0.455247 0.000000
189121410420560 0.470928 0.000000
189133353673508 0.486636 0.000000
189145298435013 0.502359 0.000000
189157244705362 0.518078 0.000000
189169192484840 0.533780 0.000000
189181141773735 0.549449 0.000000
189193092572331 0.565068 0.000000
189205044880914 0.580623 0.000000
189216998699772 0.596099 0.000000
189228954029190 0.611479 0.000000
189240910869455 0.626750 0.000000
189252869220853 0.641895 0.000000
189264829083670 0.656899 0.000000
189276790458193 0.671749 0.000000
189288753344709 0.686428 0.000000
189300717743505 0.700923 0.000000
189312683654867 0.715220 0.000000
189324651079082 0.729304 0.000000
189336620016436 0.743161 0.000000
189348590467218 0.756777 0.000000
189360562431714 0.770140 0.000000
189372535910211 0.783236 0.000000
189384510902997 0.796051 0.000000
189396487410358 0.808574 0.000000
189408465432582 0.820791 0.000000
189420444969957 0.832691 0.000000
189432426022770 0.844263 0.000000
189444408591308 0.855494 0.000000
189456392675860 0.866373 0.000000
189468378276712 0.876890 0.000000
189480365394154 0.887035 0.000000
189492354028472 0.896796 0.000000
189504344179954 0.906166 0.000000
189516335848889 0.915133 0.000000
189528329035565 0.923690 0.000000
189540323740269 0.931829 0.000000
189552319963291 0.939540 0.000000
189564317704918 0.946816 0.000000
189576316965438 0.953651 0.000000
189588317745141 0.960037 0.000000
189600320044315 0.965968 0.000000
189612323863247 0.971439 0.000000
189624329202228 0.976443 0.000000
189636336061546 0.980976 0.000000
189648344441489 0.985034 0.000000
189660354342346 0.988611 0.000000
189672365764407 0.991706 0.000000
189684378707961 0.994315 0.000000
189696393173296 0.996434 0.000000
189708409160701 0.998063 0.000000
189720426670467 0.999199 0.000000
189732445702882 0.999842 0.000000
189744466258236 0.999990 0.000000
189756488336818 0.999644 0.000000
189768511938917 0.998804 0.000000
189780537064824 0.997470 0.000000
189792563714828 0.995645 0.000000
189804591889219 0.993330 0.000000
189816621588287 0.990526 0.000000
189828652812321 0.987238 0.000000
189840685561612 0.983468 0.000000
189852719836450 0.979220 0.000000
189864755637124 0.974498 0.000000
189876792963925 0.969306 0.000000
189888831817144 0.963651 0.000000
189900872197070 0.957537 0.000000
189912914103994 0.950971 0.000000
189924957538207 0.943958 0.000000
189937002500000 0.936507 0.000000
189949048989661 0.928624 0.000000
189961097007484 0.920317 0.000000
189973146553758 0.911595 0.000000
189985197628774 0.902466 0.000000
189997250232823 0.892938 0.000000
190009304366197 0.883022 0.000000
190021360029185 0.872728 0.000000
190033417222081 0.862064 0.000000
190045475945174 0.851043 0.000000
190057536198756 0.839675 0.000000
190069597983118 0.827970 0.000000
190081661298552 0.815942 0.000000
190093726145350 0.803600 0.000000
190105792523803 0.790959 0.000000
190117860434203 0.778030 0.000000
190129929876841 0.764826 0.000000
190142000852009 0.751360 0.000000
190154073360000 0.737646 0.000000
190166147401104 0.723697 0.000000
190178222975615 0.709526 0.000000
190190300083825 0.695148 0.000000
190202378726025 0.680578 0.000000
190214458902508 0.665828 0.000000
190226540613567 0.650915 0.000000
190238623859493 0.635853 0.000000
190250708640579 0.620656 0.000000
190262794957118 0.605340 0.000000
190274882809402 0.589919 0.000000
190286972197725 0.574410 0.000000
190299063122378 0.558827 0.000000
190311155583656 0.543186 0.000000
190323249581850 0.527503 0.000000
190335345117254 0.511792 0.000000
190347442190161 0.496069 0.000000
190359540800864 0.480350 0.000000
190371640949656 0.464651 0.000000
190383742636831 0.448987 0.000000
190395845862682 0.433373 0.000000
190407950627503 0.417825 0.000000
190420056931587 0.402358 0.000000
190432164775227 0.386988 0.000000
190444274158718 0.371730 0.000000
190456385082352 0.356598 0.000000
190468497546425 0.341609 0.000000
190480611551230 0.326776 0.000000
190492727097061 0.312114 0.000000
190504844184212 0.297638 0.000000
190516962812977 0.283362 0.000000
190529082983650 0.269300 0.000000
190541204696526 0.255466 0.000000
190553327951899 0.241875 0.000000
190565452750063 0.228538 0.000000
190577579091314 0.215470 0.000000
190589706975945 0.202683 0.000000
190601836404251 0.190191 0.000000
190613967376527 0.178004 0.000000
190626099893068 0.166136 0.000000
190638233954169 0.154599 0.000000
190650369560124 0.143402 0.000000
190662506711229 0.132559 0.000000
190674645407780 0.122078 0.000000
190686785650070 0.111972 0.000000
190698927438395 0.102249 0.000000
190711070773051 0.092919 0.000000
190723215654333 0.083992 0.000000
190735362082537 0.075477 0.000000
190747510057958 0.067381 0.000000
190759659580891 0.059713 0.000000
190771810651633 0.052480 0.000000
190783963270480 0.045690 0.000000
190796117437726 0.039349 0.000000
190808273153669 0.033464 0.000000
190820430418604 0.028040 0.000000
190832589232827 0.023082 0.000000
190844749596635 0.018597 0.000000
190856911510323 0.014587 0.000000
190869074974189 0.011057 0.000000
190881239988527 0.008011 0.000000
190893406553636 0.005451 0.000000
190905574669811 0.003381 0.000000
190917744337349 0.001801 0.000000
190929915556547 0.000714 0.000000
190942088327701 0.000121 0.000000
190954262651109 0.000022 0.000000
190966438527067 0.000418 0.000000
190978615955873 0.001307 0.000000
190990794937822 0.002690 0.000000
191002975473214 0.004564 0.000000
191015157562344 0.006929 0.000000
191027341205510 0.009781 0.000000
191039526403010 0.013117 0.000000
191051713155141 0.016935 0.000000
191063901462200 0.021231 0.000000
191076091324486 0.026001 0.000000
191088282742295 0.031239 0.000000
191100475715926 0.036940 0.000000
191112670245676 0.043099 0.000000
191124866331844 0.049711 0.000000
191137063974727 0.056767 0.000000
191149263174623 0.064262 0.000000
191161463931831 0.072188 0.000000
191173666246648 0.080536 0.000000
191185870119374 0.089300 0.000000
191198075550306 0.098469 0.000000
191210282539743 0.108036 0.000000
191222491087983 0.117990 0.000000
191234701195325 0.128322 0.000000
191246912862068 0.139022 0.000000
191259126088511 0.150078 0.000000
191271340874952 0.161481 0.000000
191283557221689 0.173218 0.000000
191295775129024 0.185279 0.000000
191307994597253 0.197650 0.000000
191320215626676 0.210321 0.000000
191332438217594 0.223278 0.000000
191344662370304 0.236509 0.000000
191356888085106 0.250000 0.000000
191369115362300 0.263738 0.000000
191381344202185 0.277711 0.000000
191393574605061 0.291902 0.000000
191405806571227 0.306300 0.000000
191418040100984 0.320889 0.000000
191430275194630 0.335656 0.000000
191442511852467 0.350585 0.000000
191454750074793 0.365661 0.000000
191466989861910 0.380871 0.000000
191479231214116 0.396198 0.000000
191491474131713 0.411628 0.000000
191503718615000 0.427145 0.000000
191515964664279 0.442734 0.000000
191528212279849 0.458380 0.000000
191540461462010 0.474068 0.000000
191552712211064 0.489780 0.000000
191564964527312 0.505503 0.000000
191577218411053 0.521221 0.000000
191589473862589 0.536917 0.000000
191601730882221 0.552577 0.000000
191613989470249 0.568185 0.000000
191626249626975 0.583725 0.000000
191638511352700 0.599183 0.000000
191650774647725 0.614543 0.000000
191663039512351 0.629789 0.000000
191675305946880 0.644907 0.000000
191687573951612 0.659882 0.000000
191699843526851 0.674699 0.000000
191712114672897 0.689342 0.000000
191724387390051 0.703799 0.000000
191736661678617 0.718054 0.000000
191748937538894 0.732094 0.000000
191761214971187 0.745904 0.000000
191773493975795 0.759471 0.000000
191785774553022 0.772781 0.000000
191798056703170 0.785821 0.000000
191810340426540 0.798579 0.000000
191822625723435 0.811042 0.000000
191834912594158 0.823197 0.000000
191847201039010 0.835032 0.000000
191859491058295 0.846537 0.000000
191871782652315 0.857698 0.000000
191884075821373 0.868506 0.000000
191896370565771 0.878949 0.000000
191908666885813 0.889018 0.000000
191920964781800 0.898702 0.000000
191933264254037 0.907992 0.000000
191945565302826 0.916878 0.000000
191957867928470 0.925352 0.000000
191970172131273 0.933405 0.000000
191982477911538 0.941030 0.000000
191994785269568 0.948219 0.000000
192007094205667 0.954964 0.000000
192019404720138 0.961260 0.000000
192031716813285 0.967099 0.000000
192044030485412 0.972477 0.000000
192056345736821 0.977387 0.000000
192068662567818 0.981826 0.000000
192080980978707 0.985788 0.000000
192093300969790 0.989269 0.000000
192105622541372 0.992267 0.000000
192117945693758 0.994778 0.000000
192130270427251 0.996799 0.000000
192142596742156 0.998330 0.000000
192154924638778 0.999367 0.000000
192167254117420 0.999911 0.000000
192179585178388 0.999960 0.000000
192191917821985 0.999515 0.000000
192204252048517 0.998577 0.000000
192216587858288 0.997145 0.000000
192228925251604 0.995221 0.000000
192241264228769 0.992808 0.000000
192253604790088 0.989907 0.000000
192265946935867 0.986522 0.000000
192278290666409 0.982656 0.000000
192290635982022 0.978313 0.000000
192302982883010 0.973497 0.000000
192315331369678 0.968212 0.000000
192327681442332 0.962465 0.000000
192340033101278 0.956260 0.000000
192352386346820 0.949604 0.000000
192364741179266 0.942503 0.000000
192377097598920 0.934965 0.000000
192389455606089 0.926996 0.000000
192401815201079 0.918606 0.000000
192414176384195 0.909801 0.000000
192426539155744 0.900592 0.000000
192438903516031 0.890986 0.000000
192451269465364 0.880993 0.000000
192463637004048 0.870624 0.000000
192476006132390 0.859888 0.000000
192488376850697 0.848797 0.000000
192500749159274 0.837360 0.000000
192513123058430 0.825590 0.000000
192525498548470 0.813498 0.000000
192537875629701 0.801096 0.000000
192550254302430 0.788396 0.000000
192562634566964 0.775411 0.000000
192575016423611 0.762154 0.000000
192587399872677 0.748637 0.000000
192599784914469 0.734875 0.000000
192612171549295 0.720880 0.000000
192624559777463 0.706667 0.000000
192636949599279 0.692249 0.000000
192649341015052 0.677642 0.000000
192661734025088 0.662858 0.000000
192674128629696 0.647914 0.000000
192686524829183 0.632824 0.000000
192698922623857 0.617602 0.000000
192711322014027 0.602263 0.000000
192723723000000 0.586824 0.000000
192736125582083 0.571299 0.000000
192748529760586 0.555703 0.000000
192760935535817 0.540052 0.000000
192773342908084 0.524362 0.000000
192785751877695 0.508648 0.000000
192798162444959 0.492925 0.000000
192810574610184 0.477209 0.000000
192822988373680 0.461515 0.000000
192835403735754 0.445860 0.000000
192847820696716 0.430258 0.000000
192860239256874 0.414725 0.000000
192872659416537 0.399276 0.000000
192885081176015 0.383927 0.000000
192897504535617 0.368693 0.000000
192909929495652 0.353589 0.000000
192922356056428 0.338629 0.000000
192934784218256 0.323829 0.000000
192947213981445 0.309203 0.000000
192959645346305 0.294766 0.000000
192972078313144 0.280532 0.000000
192984512882273 0.266515 0.000000
192996949054001 0.252728 0.000000
193009386828639 0.239187 0.000000
193021826206496 0.225903 0.000000
193034267187882 0.212890 0.000000
193046709773108 0.200161 0.000000
193059153962483 0.187729 0.000000
193071599756317 0.175605 0.000000
193084047154922 0.163802 0.000000
193096496158607 0.152332 0.000000
193108946767683 0.141205 0.000000
193121398982460 0.130433 0.000000
193133852803250 0.120027 0.000000
193146308230362 0.109996 0.000000
193158765264108 0.100351 0.000000
193171223904798 0.091102 0.000000
193183684152744 0.082256 0.000000
193196146008257 0.073824 0.000000
193208609471647 0.065813 0.000000
193221074543225 0.058231 0.000000
193233541223304 0.051087 0.000000
193246009512195 0.044386 0.000000
193258479410208 0.038135 0.000000
193270950917656 0.032342 0.000000
193283424034849 0.027011 0.000000
193295898762101 0.022147 0.000000
193308375099722 0.017757 0.000000
193320853048024 0.013843 0.000000
193333332607320 0.010409 0.000000
193345813777921 0.007460 0.000000
193358296560139 0.004998 0.000000
193370780954287 0.003026 0.000000
193383266960676 0.001544 0.000000
193395754579620 0.000556 0.000000
193408243811430 0.000062 0.000000
193420734656419 0.000062 0.000000
193433227114900 0.000556 0.000000
193445721187185 0.001544 0.000000
193458216873586 0.003026 0.000000
193470714174418 0.004998 0.000000
193483213089992 0.007460 0.000000
193495713620622 0.010409 0.000000
193508215766621 0.013843 0.000000
193520719528301 0.017757 0.000000
193533224905977 0.022147 0.000000
193545731899961 0.027011 0.000000
193558240510566 0.032342 0.000000
193570750738107 0.038135 0.000000
193583262582897 0.044386 0.000000
193595776045248 0.051087 0.000000
193608291125476 0.058231 0.000000
193620807823894 0.065813 0.000000
193633326140815 0.073824 0.000000
193645846076555 0.082256 0.000000
193658367631425 0.091102 0.000000
193670890805742 0.100351 0.000000
193683415599818 0.109996 0.000000
193695942013969 0.120027 0.000000
193708470048509 0.130433 0.000000
193720999703751 0.141205 0.000000
193733530980011 0.152332 0.000000
193746063877603 0.163802 0.000000
193758598396842 0.175605 0.000000
193771134538043 0.187729 0.000000
193783672301520 0.200161 0.000000
193796211687589 0.212890 0.000000
193808752696563 0.225903 0.000000
193821295328760 0.239187 0.000000
193833839584492 0.252728 0.000000
193846385464077 0.266515 0.000000
193858932967829 0.280532 0.000000
193871482096064 0.294766 0.000000
193884032849096 0.309203 0.000000
193896585227243 0.323829 0.000000
193909139230819 0.338629 0.000000
193921694860139 0.353589 0.000000
193934252115521 0.368693 0.000000
193946810997280 0.383927 0.000000
193959371505731 0.399276 0.000000
193971933641191 0.414725 0.000000
193984497403976 0.430258 0.000000
193997062794403 0.445860 0.000000
194009629812787 0.461515 0.000000
194022198459445 0.477209 0.000000
194034768734693 0.492925 0.000000
194047340638849 0.508648 0.000000
194059914172228 0.524362 0.000000
194072489335147 0.540052 0.000000
194085066127924 0.555703 0.000000
194097644550874 0.571299 0.000000
194110224604316 0.586824 0.000000
194122806288566 0.602263 0.000000
194135389603941 0.617602 0.000000
194147974550758 0.632824 0.000000
194160561129335 0.647914 0.000000
194173149339989 0.662858 0.000000
194185739183038 0.677642 0.000000
194198330658799 0.692249 0.000000
194210923767589 0.706667 0.000000
194223518509727 0.720880 0.000000
194236114885530 0.734875 0.000000
194248712895317 0.748637 0.000000
194261312539404 0.762154 0.000000
194273913818111 0.775411 0.000000
194286516731754 0.788396 0.000000
194299121280653 0.801096 0.000000
194311727465126 0.813498 0.000000
194324335285491 0.825590 0.000000
194336944742067 0.837360 0.000000
194349555835171 0.848797 0.000000
194362168565124 0.859888 0.000000
194374782932243 0.870624 0.000000
194387398936846 0.880993 0.000000
194400016579254 0.890986 0.000000
194412635859785 0.900592 0.000000
194425256778758 0.909801 0.000000
194437879336492 0.918606 0.000000
194450503533307 0.926996 0.000000
194463129369521 0.934965 0.000000
194475756845454 0.942503 0.000000
194488385961426 0.949604 0.000000
194501016717755 0.956260 0.000000
194513649114762 0.962465 0.000000
194526283152766 0.968212 0.000000
194538918832088 0.973497 0.000000
194551556153046 0.978313 0.000000
194564195115961 0.982656 0.000000
194576835721153 0.986522 0.000000
194589477968942 0.989907 0.000000
194602121859649 0.992808 0.000000
194614767393592 0.995221 0.000000
194627414571094 0.997145 0.000000
194640063392474 0.998577 0.000000
194652713858052 0.999515 0.000000
194665365968150 0.999960 0.000000
194678019723088 0.999911 0.000000
194690675123187 0.999367 0.000000
194703332168768 0.998330 0.000000
194715990860152 0.996799 0.000000
194728651197659 0.994778 0.000000
194741313181611 0.992267 0.000000
194753976812329 0.989269 0.000000
194766642090134 0.985788 0.000000
194779309015348 0.981826 0.000000
194791977588292 0.977387 0.000000
194804647809288 0.972477 0.000000
194817319678657 0.967099 0.000000
194829993196721 0.961260 0.000000
194842668363801 0.954964 0.000000
194855345180221 0.948219 0.000000
194868023646301 0.941030 0.000000
194880703762363 0.933405 0.000000
194893385528730 0.925352 0.000000
194906068945724 0.916878 0.000000
194918754013667 0.907992 0.000000
194931440732882 0.898702 0.000000
194944129103690 0.889018 0.000000
194956819126415 0.878949 0.000000
194969510801380 0.868506 0.000000
194982204128906 0.857698 0.000000
194994899109317 0.846537 0.000000
195007595742935 0.835032 0.000000
195020294030084 0.823197 0.000000
195032993971086 0.811042 0.000000
195045695566265 0.798579 0.000000
195058398815943 0.785821 0.000000
195071103720445 0.772781 0.000000
195083810280093 0.759471 0.000000
195096518495212 0.745904 0.000000
195109228366123 0.732094 0.000000
195121939893152 0.718054 0.000000
195134653076622 0.703799 0.000000
195147367916856 0.689342 0.000000
195160084414179 0.674699 0.000000
195172802568914 0.659882 0.000000
195185522381386 0.644907 0.000000
195198243851919 0.629789 0.000000
195210966980836 0.614543 0.000000
195223691768463 0.599183 0.000000
195236418215123 0.583725 0.000000
195249146321142 0.568185 0.000000
195261876086843 0.552577 0.000000
195274607512551 0.536917 0.000000
195287340598591 0.521221 0.000000
195300075345288 0.505503 0.000000
195312811752967 0.489780 0.000000
195325549821952 0.474068 0.000000
195338289552569 0.458380 0.000000
195351030945143 0.442734 0.000000
195363774000000 0.427145 0.000000
195376518717463 0.411628 0.000000
195389265097860 0.396198 0.000000
195402013141514 0.380871 0.000000
195414762848753 0.365661 0.000000
195427514219902 0.350585 0.000000
195440267255285 0.335656 0.000000
195453021955230 0.320889 0.000000
195465778320062 0.306300 0.000000
195478536350107 0.291902 0.000000
195491296045691 0.277711 0.000000
195504057407141 0.263738 0.000000
195516820434782 0.250000 0.000000
195529585128941 0.236509 0.000000
195542351489945 0.223278 0.000000
195555119518119 0.210321 0.000000
195567889213791 0.197650 0.000000
195580660577287 0.185279 0.000000
195593433608934 0.173218 0.000000
195606208309058 0.161481 0.000000
195618984677988 0.150078 0.000000
195631762716049 0.139022 0.000000
195644542423569 0.128322 0.000000
195657323800875 0.117990 0.000000
195670106848294 0.108036 0.000000
195682891566154 0.098469 0.000000
195695677954783 0.089300 0.000000
195708466014506 0.080536 0.000000
195721255745654 0.072188 0.000000
195734047148552 0.064262 0.000000
195746840223529 0.056767 0.000000
195759634970913 0.049711 0.000000
195772431391031 0.043099 0.000000
195785229484212 0.036940 0.000000
195798029250784 0.031239 0.000000
195810830691075 0.026001 0.000000
195823633805413 0.021231 0.000000
195836438594128 0.016935 0.000000
195849245057546 0.013117 0.000000
195862053195997 0.009781 0.000000
195874863009810 0.006929 0.000000
195887674499313 0.004564 0.000000
195900487664835 0.002690 0.000000
195913302506705 0.001307 0.000000
195926119025251 0.000418 0.000000
195938937220804 0.000022 0.000000
195951757093692 0.000121 0.000000
195964578644245 0.000714 0.000000
195977401872791 0.001801 0.000000
195990226779661 0.003381 0.000000
196003053365183 0.005451 0.000000
196015881629687 0.008011 0.000000
196028711573504 0.011057 0.000000
196041543196962 0.014587 0.000000
196054376500392 0.018597 0.000000
196067211484124 0.023082 0.000000
196080048148487 0.028040 0.000000
196092886493812 0.033464 0.000000
196105726520429 0.039349 0.000000
196118568228668 0.045690 0.000000
196131411618860 0.052480 0.000000
196144256691335 0.059713 0.000000
196157103446423 0.067381 0.000000
196169951884456 0.075477 0.000000
196182802005764 0.083992 0.000000
196195653810678 0.092919 0.000000
196208507299528 0.102249 0.000000
196221362472646 0.111972 0.000000
196234219330362 0.122078 0.000000
196247077873009 0.132559 0.000000
196259938100917 0.143402 0.000000
196272800014417 0.154599 0.000000
196285663613841 0.166136 0.000000
196298528899521 0.178004 0.000000
196311395871788 0.190191 0.000000
196324264530973 0.202683 0.000000
196337134877409 0.215470 0.000000
196350006911427 0.228538 0.000000
196362880633359 0.241875 0.000000
196375756043538 0.255466 0.000000
196388633142295 0.269300 0.000000
196401511929962 0.283362 0.000000
196414392406873 0.297638 0.000000
